X;Y;Z
-27;0;-49
-29;0;-49
-29;2;-48
-29;2;-48
-29;2;-48
-29;2;-48
-27;2;-48
-27;3;-49
-27;3;-49
-27;3;-49
-27;3;-49
-28;3;-49
-28;3;-49
-28;3;-49
-28;3;-49
-28;3;-49
-28;3;-49
-28;0;-48
-28;0;-48
-28;0;-48
-28;0;-48
-29;0;-48
-29;1;-48
-29;1;-48
-29;1;-48
-29;1;-48
-28;1;-48
-28;2;-47
-28;2;-47
-28;2;-47
-28;2;-47
-28;2;-47
-28;1;-48
-28;1;-48
-28;1;-48
-28;1;-48
-27;1;-48
-27;3;-49
-27;3;-49
-27;3;-49
-27;3;-49
-27;3;-49
-27;1;-48
-27;1;-48
-27;1;-48
-27;1;-48
-28;1;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-27;2;-48
-27;2;-48
-27;2;-48
-27;2;-48
-27;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;2;-48
-28;1;-49
-28;1;-49
-28;1;-49
-28;1;-49
-27;1;-49
-27;2;-50
-27;2;-50
-27;2;-50
-27;2;-50
-29;2;-50
-29;3;-49
-29;3;-49
-29;3;-49
-29;3;-49
-29;3;-49
-29;3;-49
-29;3;-49
-29;3;-49
-29;3;-49
-30;3;-49
-30;3;-50
-30;3;-50
-30;3;-50
-30;3;-50
-28;3;-50
-28;2;-51
-28;2;-51
-28;2;-51
-28;2;-51
-28;2;-51
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;4;-52
-28;3;-53
-28;3;-53
-28;3;-53
-28;3;-53
-28;3;-53
-28;4;-54
-28;4;-54
-28;4;-54
-28;4;-54
-27;4;-54
-27;5;-54
-27;5;-54
-27;5;-54
-27;5;-54
-28;5;-54
-28;6;-56
-28;6;-56
-28;6;-56
-28;6;-56
-29;6;-56
-29;6;-56
-29;6;-56
-29;6;-56
-29;6;-56
-28;6;-56
-28;5;-57
-28;5;-57
-28;5;-57
-28;5;-57
-28;5;-57
-28;6;-56
-28;6;-56
-28;6;-56
-28;6;-56
-28;6;-56
-28;6;-58
-28;6;-58
-28;6;-58
-28;6;-58
-27;6;-58
-27;7;-57
-27;7;-57
-27;7;-57
-27;7;-57
-27;7;-57
-27;7;-57
-27;7;-57
-27;7;-57
-27;7;-57
-28;7;-57
-28;7;-57
-28;7;-57
-28;7;-57
-28;7;-57
-27;7;-57
-27;6;-58
-27;6;-58
-27;6;-58
-27;6;-58
-28;6;-58
-28;8;-58
-28;8;-58
-28;8;-58
-28;8;-58
-27;8;-58
-27;8;-59
-27;8;-59
-27;8;-59
-27;8;-59
-28;8;-59
-28;7;-59
-28;7;-59
-28;7;-59
-28;7;-59
-28;7;-59
-28;7;-57
-28;7;-57
-28;7;-57
-28;7;-57
-28;7;-57
-28;7;-59
-28;7;-59
-28;7;-59
-28;7;-59
-29;7;-59
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-29;8;-58
-28;8;-58
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-28;8;-57
-29;8;-57
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;8;-56
-29;8;-56
-29;8;-56
-29;8;-56
-30;8;-56
-30;7;-55
-30;7;-55
-30;7;-55
-30;7;-55
-29;7;-55
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-29;9;-56
-28;9;-56
-28;8;-55
-28;8;-55
-28;8;-55
-28;8;-55
-30;8;-55
-30;9;-55
-30;9;-55
-30;9;-55
-30;9;-55
-30;9;-55
-30;10;-55
-30;10;-55
-30;10;-55
-30;10;-55
-29;10;-55
-29;9;-55
-29;9;-55
-29;9;-55
-29;9;-55
-30;9;-55
-30;9;-54
-30;9;-54
