160
160
180
151
121
141
160
170
141
141
160
131
180
131
131
170
112
190
160
190
180
151
151
160
170
160
160
141
170
160
190
151
141
151
180
170
170
160
258
180
151
151
160
151
170
160
160
160
131
141
180
160
170
160
160
160
151
151
131
160
131
170
151
141
160
160
151
131
160
121
121
121
141
160
151
170
160
190
160
160
160
131
160
160
151
160
131
92
121
160
151
131
121
160
180
151
160
160
131
160
131
131
170
239
190
141
160
160
131
170
141
151
112
160
170
160
151
131
141
151
151
82
131
131
180
170
160
160
141
160
160
180
141
131
131
160
160
131
160
151
160
151
141
102
131
151
160
160
121
160
160
141
160
141
131
141
102
180
131
151
131
121
151
160
112
131
160
160
160
131
141
121
131
180
131
180
180
190
190
170
160
190
190
180
180
170
190
190
160
180
180
180
180
160
170
180
160
199
180
160
170
190
170
170
170
170
668
190
170
180
170
170
190
180
180
190
180
190
190
170
160
180
239
170
170
170
180
190
160
170
170
180
160
180
170
151
170
190
180
160
160
160
190
170
170
170
170
190
170
180
160
170
180
151
180
170
170
190
180
180
180
141
268
131
160
141
102
151
141
131
92
141
131
141
112
180
141
141
131
141
160
131
151
141
141
151
141
160
102
141
131
160
141
180
131
151
160
151
170
121
151
160
121
151
151
151
141
141
112
170
112
121
131
190
131
151
112
151
151
160
160
141
112
160
121
151
170
131
102
151
121
141
141
112
131
131
121
141
131
102
121
160
141
141
131
151
160
131
151
121
160
141
160
112
151
180
141
131
131
151
160
160
151
131
151
121
92
160
170
102
141
63
112
121
131
160
102
121
170
141
-64
141
131
121
112
141
121
151
160
141
199
160
141
131
121
141
141
141
141
160
180
180
190
190
170
180
170
190
190
180
170
180
190
190
160
170
170
190
180
180
160
170
190
190
170
170
190
190
190
180
180
170
190
190
180
180
229
180
180
170
141
160
190
190
170
170
180
190
190
180
180
190
190
180
160
160
190
190
160
170
180
180
190
190
141
170
190
190
180
170
170
190
190
170
180
317
190
190
160
180
180
190
180
170
170
170
190
190
180
170
180
190
190
170
170
170
190
190
180
180
180
190
190
160
180
180
199
190
170
170
170
170
190
170
180
-152
190
190
190
160
170
170
190
170
180
180
180
190
190
180
180
160
190
170
190
180
190
209
170
190
170
170
190
170
170
180
180
190
180
170
180
170
190
180
180
170
170
190
170
190
160
170
190
190
170
160
24
180
180
180
180
180
190
180
180
170
170
190
160
170
170
170
190
141
180
180
170
190
170
160
190
160
199
170
180
170
170
170
180
170
248
180
170
170
180
160
180
190
160
160
170
170
180
170
180
170
160
180
180
170
170
170
180
180
160
160
170
190
170
170
121
180
190
170
160
180
160
190
190
170
190
170
190
170
180
180
82
190
170
160
180
170
190
229
180
180
170
190
180
170
170
180
190
170
170
170
151
170
190
160
190
151
199
170
180
170
170
170
170
346
180
170
180
170
170
366
180
190
151
170
180
180
190
160
170
160
170
190
180
180
160
180
180
160
180
170
170
199
180
160
180
170
190
160
160
170
170
190
170
160
170
170
190
141
180
160
151
190
190
170
170
180
199
170
170
180
190
170
180
170
160
190
180
170
190
151
151
112
141
180
141
121
121
180
151
170
121
141
160
102
121
131
180
180
160
180
141
160
102
160
141
121
141
160
160
131
151
151
160
151
141
141
141
180
141
151
131
141
131
141
141
151
131
141
141
121
141
151
141
141
102
102
151
141
141
141
141
141
160
131
199
131
141
160
141
141
141
151
121
112
131
141
131
160
160
141
141
141
112
180
151
131
92
121
121
141
151
131
102
141
199
131
141
121
141
141
151
151
170
190
199
199
209
180
190
190
219
190
180
180
170
190
190
199
180
190
190
190
170
190
180
199
190
151
180
180
180
190
190
190
190
190
209
483
170
180
190
209
190
190
190
199
190
180
180
102
190
180
190
190
190
209
190
190
190
160
190
190
190
