954;21;-265
953;21;-263
952;20;-262
952;19;-258
951;18;-256
950;16;-255
950;16;-258
947;18;-258
946;20;-257
946;21;-259
946;21;-260
947;23;-261
946;24;-263
947;24;-262
949;22;-264
951;21;-266
953;18;-267
956;16;-267
959;14;-269
962;13;-271
963;12;-273
965;11;-274
964;13;-275
964;12;-274
963;9;-274
962;7;-273
960;5;-270
959;3;-270
960;2;-268
958;3;-268
960;4;-268
960;4;-267
960;5;-264
962;8;-261
964;8;-263
965;7;-265
966;7;-263
965;6;-260
965;4;-262
965;2;-262
965;2;-263
965;4;-262
964;4;-263
964;5;-264
965;5;-263
967;5;-261
966;4;-261
965;4;-259
967;4;-256
970;1;-252
975;-2;-251
977;-3;-248
979;-4;-244
979;-6;-242
980;-7;-243
980;-9;-241
977;-11;-238
976;-11;-234
973;-9;-233
971;-7;-234
967;-5;-235
965;-2;-236
968;3;-235
970;7;-232
969;9;-234
967;10;-233
966;10;-232
965;12;-230
964;18;-229
963;20;-226
960;20;-224
958;21;-224
955;20;-224
953;17;-225
951;17;-226
951;19;-224
951;22;-221
951;28;-221
950;33;-224
948;35;-226
949;34;-228
951;34;-228
953;33;-227
954;28;-228
953;24;-234
951;20;-236
949;18;-239
947;15;-239
946;13;-244
945;12;-246
946;13;-249
947;11;-249
948;9;-248
945;3;-248
945;-5;-244
947;0;-242
950;14;-247
956;18;-242
962;12;-238
968;10;-237
970;5;-233
973;1;-234
976;3;-232
978;6;-229
980;4;-232
981;-1;-231
982;-4;-234
981;-7;-235
980;-9;-235
980;-9;-236
980;-7;-238
982;-6;-238
984;-4;-237
986;0;-237
989;5;-239
989;8;-237
990;10;-234
990;13;-230
990;14;-228
990;22;-226
987;26;-224
984;25;-225
980;21;-224
976;16;-219
971;10;-221
966;7;-223
964;11;-218
965;17;-215
967;20;-214
962;15;-202
957;-23;-226
932;-34;-240
908;0;-276
896;89;-273
911;132;-265
960;100;-207
975;68;-221
954;41;-317
926;21;-226
909;15;-227
905;29;-260
913;44;-246
925;47;-229
938;43;-217
950;40;-217
956;39;-228
959;35;-235
962;28;-231
966;17;-221
969;8;-216
974;1;-220
979;-4;-226
983;-8;-231
985;-11;-232
986;-12;-231
987;-10;-233
989;-9;-231
989;-9;-230
989;-8;-227
992;-8;-224
996;-6;-222
996;-5;-224
999;-3;-224
1000;-1;-221
1001;1;-215
1000;4;-210
996;7;-204
993;8;-205
988;10;-204
983;13;-203
978;16;-201
976;22;-203
976;28;-203
974;27;-205
970;25;-207
967;24;-211
964;22;-215
959;20;-221
957;21;-225
956;22;-230
954;24;-233
953;24;-236
953;24;-238
955;28;-237
958;30;-236
961;29;-234
963;25;-233
963;18;-229
961;15;-226
961;13;-227
962;13;-226
962;12;-223
962;12;-222
963;12;-225
963;11;-226
963;11;-224
962;11;-222
961;9;-220
959;10;-221
957;13;-221
957;17;-222
957;19;-219
957;20;-216
959;21;-216
961;20;-217
961;19;-219
962;17;-222
961;13;-221
963;10;-218
963;10;-218
963;8;-222
963;7;-225
963;7;-227
964;5;-225
964;7;-224
965;9;-226
967;12;-226
969;14;-228
970;15;-231
971;13;-231
970;12;-231
969;12;-232
969;13;-236
968;11;-233
967;10;-230
968;10;-228
969;11;-227
970;12;-223
973;13;-224
973;15;-224
974;14;-222
974;15;-222
975;16;-224
973;18;-220
972;20;-222
971;18;-225
971;19;-228
969;20;-225
968;22;-224
966;24;-221
964;24;-222
965;24;-218
965;23;-219
965;22;-219
967;18;-218
969;14;-216
973;14;-217
975;13;-219
977;13;-221
978;12;-224
979;10;-225
977;9;-224
978;8;-222
976;7;-220
974;8;-219
973;9;-220
972;9;-219
973;11;-222
973;12;-219
973;12;-214
972;14;-213
972;16;-212
972;16;-212
972;15;-208
972;14;-206
973;14;-206
975;15;-208
976;17;-207
978;19;-204
977;17;-204
976;16;-205
974;14;-206
974;10;-206
972;8;-204
972;5;-203
971;4;-205
973;3;-204
974;5;-205
974;5;-207
972;5;-205
970;4;-204
969;4;-204
968;4;-205
967;5;-206
967;8;-207
967;10;-205
964;11;-204
960;12;-203
957;14;-203
956;18;-204
954;23;-204
954;28;-206
953;29;-208
953;30;-210
951;28;-213
949;27;-215
946;25;-215
944;25;-217
945;25;-216
945;26;-219
943;29;-223
943;29;-226
942;27;-227
943;28;-226
943;33;-227
943;38;-232
944;39;-235
944;37;-240
943;34;-243
941;31;-242
940;29;-238
941;26;-232
945;22;-231
948;22;-230
952;22;-229
954;23;-229
953;24;-229
952;25;-226
952;24;-225
953;23;-229
953;23;-235
956;15;-256
959;9;-279
949;14;-265
951;0;-307
950;-10;-326
941;-4;-325
989;-128;-490
944;-90;-630
808;109;37
913;57;-268
965;36;-443
951;94;-209
973;130;-144
1007;109;-192
1005;72;-205
985;35;-185
970;-4;-137
958;-40;-106
949;-64;-133
942;-76;-179
937;-76;-196
939;-61;-176
947;-45;-147
957;-28;-128
969;-10;-121
976;3;-116
