0;0;0
28;0;0
28;-10;-56
28;-10;-56
28;-10;-56
28;-10;-56
27;-10;-56
27;-11;-55
27;-11;-55
27;-11;-55
27;-11;-55
27;-11;-55
27;-11;-55
27;-11;-55
27;-11;-55
27;-11;-55
26;-13;-55
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
25;-14;-52
25;-14;-52
25;-14;-52
25;-14;-52
25;-14;-52
27;-14;-52
27;-12;-53
27;-12;-53
27;-12;-53
27;-12;-53
25;-12;-53
25;-12;-52
25;-12;-52
25;-12;-52
25;-12;-52
26;-12;-52
26;-12;-51
26;-12;-51
26;-12;-51
26;-12;-51
25;-12;-51
25;-14;-50
25;-14;-50
25;-14;-50
25;-14;-50
26;-14;-50
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
27;-13;-52
27;-12;-53
27;-12;-53
27;-12;-53
27;-12;-53
25;-12;-53
25;-13;-52
25;-13;-52
25;-13;-52
25;-13;-52
26;-13;-52
26;-12;-51
26;-12;-51
26;-12;-51
26;-12;-51
27;-12;-51
27;-12;-52
27;-12;-52
27;-12;-52
27;-12;-52
26;-12;-52
26;-13;-53
26;-13;-53
26;-13;-53
26;-13;-53
27;-13;-53
27;-11;-53
27;-11;-53
27;-11;-53
27;-11;-53
26;-11;-53
26;-13;-53
26;-13;-53
26;-13;-53
26;-13;-53
26;-13;-53
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-13;-52
26;-14;-51
26;-14;-51
26;-14;-51
26;-14;-51
27;-13;-52
27;-13;-52
27;-13;-52
27;-13;-52
27;-13;-52
25;-11;-52
25;-11;-52
25;-11;-52
25;-11;-52
25;-11;-52
26;-11;-54
26;-11;-54
26;-11;-54
26;-11;-54
26;-11;-54
26;-11;-54
26;-12;-53
26;-12;-53
26;-12;-53
26;-12;-53
26;-12;-53
26;-11;-54
26;-11;-54
26;-11;-54
26;-11;-54
28;-11;-54
28;-12;-54
28;-12;-54
28;-12;-54
28;-12;-54
28;-12;-54
28;-13;-53
28;-13;-53
28;-13;-53
28;-13;-53
27;-13;-53
27;-12;-53
27;-12;-53
27;-12;-53
27;-12;-53
27;-12;-53
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
27;-11;-52
27;-11;-52
27;-11;-52
27;-11;-52
27;-11;-52
27;-12;-53
27;-12;-53
27;-12;-53
27;-12;-53
28;-12;-53
28;-11;-53
28;-11;-53
28;-11;-53
28;-11;-53
29;-11;-53
29;-12;-53
29;-12;-53
29;-12;-53
29;-12;-53
27;-12;-53
27;-12;-52
27;-12;-52
27;-12;-52
27;-12;-52
28;-12;-52
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-13;-52
28;-13;-52
28;-13;-52
28;-13;-52
28;-13;-52
29;-12;-52
29;-12;-52
29;-12;-52
29;-12;-52
29;-12;-52
28;-12;-52
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-11;-53
28;-11;-53
28;-11;-53
28;-11;-53
29;-11;-53
29;-11;-53
29;-11;-53
29;-11;-53
29;-11;-53
28;-11;-53
28;-11;-53
28;-11;-53
28;-11;-53
28;-11;-53
28;-11;-53
28;-13;-54
28;-13;-54
28;-13;-54
28;-13;-54
28;-13;-54
28;-13;-53
28;-13;-53
28;-13;-53
28;-13;-53
27;-13;-53
27;-12;-54
27;-12;-54
27;-12;-54
27;-12;-54
28;-12;-54
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
28;-12;-53
